countryGroup,amount,quantity,unitName,commodityCode,chapterName,chCode,countryName,commodityName
America,719267.67,840,Ltr,33051000,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,U.S.A.,Shampoos
America,81976.07,121,Pairs,61169200,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,Cotton gloves
America,42000.0,6,Pairs,64029900,"Footwear, gaiters and the like: parts of such articles",64,U.S.A.,Footwear with outer soles and uppers of rubber or plastics
America,8616575.86,6483,Pairs,64042000,"Footwear, gaiters and the like: parts of such articles",64,U.S.A.,Footwear with outer soles of leather or composition leather and uppers of textile material
America,16975981.02,35485,Pairs,61161000,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"Gloves, Impregnated, coated or covered with plastics or rubber"
America,2100.0,4,Pairs,61151000,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"Graduated compression hosiery (for example, stockings for varicose veins)"
America,120510.23,79,Pairs,64052099,"Footwear, gaiters and the like: parts of such articles",64,U.S.A.,Other footware with uppers of other textil   materials other than cottonÃ  [NPR]
America,753084.0,720,Pairs,61152900,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"Panty hose, tights, stockings, socks and other hosiery"
America,1140550.97,1706,Pairs,64069000,"Footwear, gaiters and the like: parts of such articles",64,U.S.A.,Parts of footwear
America,49426880.79,70429,Pairs,61169100,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"Woolen gloves, knitted"
America,545256.19,961,Pcs.,46021100,Manufactures of straw of esparto or of other plaiting materials: basketware and wickerwork,46,U.S.A.," Basketwork, wickerwork and other articles of bamboo"
America,2343017.5,3,Pcs.,86072100,"Railway or tramway locomotives, rolling -stocks and parts thereof: railway or tramway track fixtures and fitting parts thereof: mechanical (including electromechanical ) traffic signalling equipment of all kinds",86,U.S.A.,Air brakes and parts thereof 
America,7573671.93,5903,Pcs.,94049000,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,U.S.A.,Articles of bedding and similar furnishing
America,701162.56,1105,Pcs.,61112000,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"Babies cotton garment, knitted"
America,111685601.6,246934,Pcs.,42029200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,U.S.A.,Bags and similar articles with outer surface of plastic sheeting or of textile materials
America,200798.1,7566,Pcs.,46029000,Manufactures of straw of esparto or of other plaiting materials: basketware and wickerwork,46,U.S.A.,"Basketwork, wickerwork or other articles, made directly to shape from plaiting materials"
America,107624.99,2595,Pcs.,63049990,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,U.S.A.,Bedspreads
America,49567183.36,7830,Pcs.,63019000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,U.S.A.,Blankets and travelling rugs
America,1065896.63,1036,Pcs.,62121000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,U.S.A.,Brassiers
America,57999.72,400,Pcs.,96031000,Miscellaneous manufactured articles,96,U.S.A.,Brooms and brushes
America,1178142.44,8650,Pcs.,06011000,"Live trees and other plants: bulbs, roots and the like: cutflowers and ornamental foliage",06,U.S.A.,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant"
America,7645973.11,2598,Pcs.,44151000,Wood and articles of wood: wood charcoal,44,U.S.A.,"Cases, boxes, crates of wood"
America,1452705.43,3008,Pcs.,69149000,Ceramic products,69,U.S.A.,Ceramic articles
America,9717926.37,15641,Pcs.,69139000,Ceramic products,69,U.S.A.,Ceramic statuettes and ornamental articles
America,5225659.35,4170,Pcs.,63079010,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,U.S.A.,"Cloth, cut in triangular shape, in the form to cover umbrella ribs"
America,6307592.93,12993,Pcs.,62171000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,U.S.A.,Clothing accessories
America,301749.75,250,Pcs.,61178000,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,Clothing accessories
America,3683667.17,822,Pcs.,63013000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,U.S.A.,Cotton blankets
America,26887925.68,3281,Pcs.,61102000,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"Cotton jersey, pullover, cardigans"
America,3670050.61,6020,Pcs.,61091000,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"Cotton t-shirts, singlets and vest knitted"
America,288921.26,1273,Pcs.,63031900,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,U.S.A.,"Curtains of textile materials, knitted"
America,2714020.88,1353,Pcs.,63049910,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,U.S.A.,Cushion cover of other textile materials
America,3654.12,111,Pcs.,85234910,"Electrical machinery and equipment and parts thereof: sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",85,U.S.A.,"Discs, tapes, solid-state devices with software (firmware)"
America,500.0,1,Pcs.,84431600,"Nuclear reactors, boilers, machinery and mechanical appliances: parts thereof",84,U.S.A.,Flexographic printing machinery
America,11050328.66,21692,Pcs.,63071000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,U.S.A.,"Floor cloths, dish-cloths"
America,858250347.24,4619510,Pcs.,70131000,Glass and glassware,70,U.S.A.,Glassware of a kind used for table of glass ceramic
America,287754.25,170,Pcs.,42032900,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,U.S.A.,Gloves of leather or of composition leather
America,12541543.94,21518,Pcs.,42022990,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,U.S.A.,Hand bags of other
America,27857801.27,70904,Pcs.,42022200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,U.S.A.,Hangbag with outer surface of plastic sheeting or of textile material
America,400154.32,1056,Pcs.,65069900,Headgear and parts thereof,65,U.S.A.,"Headgear, whether or not lined or trimmed"
America,9818419.68,9282,Pcs.,61109000,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"Jersey, pullover, cardigans of textile materials"
America,520072.75,28,Pcs.,61101900,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"Jersey, pullover, cardigans, sweater, waistcoat, knitted"
America,741179.09,400,Pcs.,61103000,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"Jersey, pullover,cardigan, waistcoat of man made fibres"
America,248571836.61,234506,Pcs.,61101200,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"Jerseys, pullovers, cardigans, waistcoats and similar articles of kashmir (Cashmere) goats"
America,8113.75,25,Pcs.,82082000,"Tools, implements, cutlery, spoons and forks, of base metal: parts thereof of base metal",82,U.S.A.,Knives for wood workings
America,302069.14,154,Pcs.,82119300,"Tools, implements, cutlery, spoons and forks, of base metal: parts thereof of base metal",82,U.S.A.,Knives having  other than fixed blades
America,70192.32,48,Pcs.,82081000,"Tools, implements, cutlery, spoons and forks, of base metal: parts thereof of base metal",82,U.S.A.,Knives or cutting blades for metal working
America,4400.0,11,Pcs.,84713010,"Nuclear reactors, boilers, machinery and mechanical appliances: parts thereof",84,U.S.A.,Laptop and note book
America,8222507.1,22060,Pcs.,62033200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,U.S.A.,"M&B cotton jacket, not knitted"
America,260018.36,72,Pcs.,62072100,"Articles of apparel and clothing accessories, not knitted or crocheted",62,U.S.A.,"M&B cotton nightshirt and pyjama, not knitted"
America,16520550.0,32563,Pcs.,61012000,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"M&B cotton overcoat, carcoat, capes, cloaks, anoraks, wind-cheaters, wind-jackets and similar articles knitted or crocheted"
America,52488284.34,72059,Pcs.,62052000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,U.S.A.,"M&B cotton shirt, not knitted"
America,229557.95,386,Pcs.,61051000,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,M&B cotton shirts knitted
America,80848.2,127,Pcs.,61034200,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"M&B cotton trousers, bib and brace overall, breeches and shorts, knitted and crocheted"
America,56463964.26,412092,Pcs.,62034200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,U.S.A.,"M&B cotton trousers, not knitted"
America,5042310.0,11850,Pcs.,62033900,"Articles of apparel and clothing accessories, not knitted or crocheted",62,U.S.A.,M&B jacket and blazers
America,2086425.84,91,Pcs.,62033100,"Articles of apparel and clothing accessories, not knitted or crocheted",62,U.S.A.,M&B jacket and blazers of wool or fine animal hair
America,1509605.0,7538,Pcs.,61033900,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"M&B jackets and blazers of textile materials, knitted or crocheted"
America,656097.44,58,Pcs.,61034300,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"M&B of synthetic fibres, bib and brace overall, breeches and shorts, knitted and crocheted"
America,1952411.0,305,Pcs.,61034100,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"M&B of wool or fine animal hair, bib and brace overall, breeches and shorts, knitted and crocheted"
America,2789975.25,4056,Pcs.,62053000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,U.S.A.,"M&B shirt of manmade fibres, not knitted"
America,54188270.0,66504,Pcs.,62059000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,U.S.A.,"M&B shirt of textile material, not knitted"
America,2105438.4,1656,Pcs.,61052000,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,"M&B shirts, knitted or crocheted of man made fibres"
America,98940.0,8,Pcs.,61031000,"Articles of apparel and clothing accessories, knitted or crocheted",61,U.S.A.,M&B Suits
America,124405052.04,1229830,Pcs.,63079090,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,U.S.A.,Made up articles
America,482217.81,515,Pcs.,90191000,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus: parts and accessories thereof",90,U.S.A.,"Mechano-therapy appliances, massage apparatus, psychological aptitude-testing apparatus"
America,42172.34,50,Pcs.,92079000,Musical instruments: parts and accessories of such articles.,92,U.S.A.,Musical instrument the sound of which is produced or must be amplified electrically
America,203114.59,50,Pcs.,94015200,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,U.S.A.,Of bamboo
America,16406.25,5,Pcs.,97020000,"Works of art, collectors` pieces and antiques",97,U.S.A.,"Original engravings, prints and lithographs"
America,23203661.59,9265,Pcs.,97030000,"Works of art, collectors` pieces and antiques",97,U.S.A.,Original sculptures and statuary in any material
America,37542715.07,47324,Pcs.,65050090,Headgear and parts thereof,65,U.S.A.,Other cap
America,192740.4,407,Pcs.,97039000,"Works of art, collectors` pieces and antiques",97,U.S.A.,Other original sculptures and statuary in any materials excel >=100 years)
America,273436597.52,2328824,Pcs.,97019100,"Works of art, collectors` pieces and antiques",97,U.S.A.,"Other Paintings, drawings and pastels (excel >=100 years)"
America,178672.8,55,Pcs.,63023110,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,U.S.A.,"Other Pillow cover, Printed of cotton (excl knitted or crocheted)."
America,104289.5,4,Pcs.,44152000,Wood and articles of wood: wood charcoal,44,U.S.A.,"Pallets, box pallets, and other load boards: pallet collars"
